run_key,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,missing_mechanism,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
electricity__seed1__setting3__DecisionTree__mnar,electricity,1,3,imbalance_only,DecisionTree,0.0,0.0,0.8,mnar,0.1359,10790,0,0.8064,0.787575081399067,0.794186850104582,0.8017473714684121,0.6037605661898002,0.6627414036740462
electricity__seed1__setting3__RandomForest__mnar,electricity,1,3,imbalance_only,RandomForest,0.0,0.0,0.8,mnar,1.8775,10790,0,0.8224,0.7961084967249636,0.8055464460196935,0.8141793126644973,0.6512356754654727,0.6217616580310881
electricity__seed1__setting3__ExtraTrees__mnar,electricity,1,3,imbalance_only,ExtraTrees,0.0,0.0,0.8,mnar,1.1302,10790,0,0.8156,0.7877923420452069,0.7969319009147491,0.8062166942592605,0.6391960268114455,0.6033914272256241
electricity__seed1__setting3__HistGradientBoosting__mnar,electricity,1,3,imbalance_only,HistGradientBoosting,0.0,0.0,0.8,mnar,0.6473,10790,0,0.8356,0.8132573526847571,0.8225900607959258,0.8298348866156244,0.6728587432761352,0.6650965614696185
electricity__seed1__setting3__XGBoost__mnar,electricity,1,3,imbalance_only,XGBoost,0.0,0.0,0.8,mnar,0.369,10790,0,0.829,0.8044977537999738,0.8140207798171784,0.8219801399425114,0.662301862840778,0.6420160150730099
electricity__seed1__setting3__LightGBM__mnar,electricity,1,3,imbalance_only,LightGBM,0.0,0.0,0.8,mnar,0.3564,10790,0,0.8384,0.8166780208684827,0.8259753650037494,0.8329874718803758,0.6779790052252982,0.6726330664154498
electricity__seed1__setting4__LogisticRegression__mnar,electricity,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,mnar,0.0601,15000,3000,0.7162,0.6898753264435349,0.6923183803535463,0.7052449713179584,0.41086776870726305,0.51530852567122
electricity__seed1__setting4__LinearSVM__mnar,electricity,1,4,noise_missing,LinearSVM,0.2,0.2,natural,mnar,0.0558,15000,3000,0.7156,0.687193622786074,0.6890906228682374,0.7027810820171065,0.41063658906873046,0.49882242110221386
electricity__seed1__setting4__KNN__mnar,electricity,1,4,noise_missing,KNN,0.2,0.2,natural,mnar,0.3559,15000,3000,0.6736,0.6660047338917277,0.6660047338917277,0.6736,0.33200946778345514,0.6156382477626001
electricity__seed1__setting4__DecisionTree__mnar,electricity,1,4,noise_missing,DecisionTree,0.2,0.2,natural,mnar,0.2052,15000,3000,0.642,0.6394714295701399,0.6373529537135949,0.6435435418760498,0.2765443578324755,0.622703721149317
electricity__seed1__setting4__RandomForest__mnar,electricity,1,4,noise_missing,RandomForest,0.2,0.2,natural,mnar,2.944,15000,3000,0.7736,0.7661713877061254,0.7672795355985012,0.7730630673445329,0.5348743231465204,0.7169100329722091
electricity__seed1__setting4__ExtraTrees__mnar,electricity,1,4,noise_missing,ExtraTrees,0.2,0.2,natural,mnar,1.8729,15000,3000,0.7428,0.7342843357366258,0.735402967700562,0.7420744537696724,0.471220516937388,0.6778144135657089
electricity__seed1__setting4__HistGradientBoosting__mnar,electricity,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,mnar,0.2235,15000,3000,0.7796,0.7721258356635233,0.7733545582059225,0.7790281282212652,0.5470840516361437,0.7225624116815826
electricity__seed1__setting4__XGBoost__mnar,electricity,1,4,noise_missing,XGBoost,0.2,0.2,natural,mnar,0.3923,15000,3000,0.7848,0.7768913259628436,0.7784266280783048,0.7840935177350952,0.5574320372956602,0.7244465379180405
electricity__seed1__setting4__LightGBM__mnar,electricity,1,4,noise_missing,LightGBM,0.2,0.2,natural,mnar,0.3536,15000,3000,0.7848,0.7776937332173519,0.7788221465302456,0.7843054817080981,0.5579463489933235,0.7305699481865285
electricity__seed1__setting5__LogisticRegression__mnar,electricity,1,5,noise_imbalance,LogisticRegression,0.2,0.0,0.8,mnar,0.0545,10235,3000,0.5974,0.5260301830212196,0.4204135696126491,0.46871171239660225,0.17239433416679686,0.0527555346208196
electricity__seed1__setting5__LinearSVM__mnar,electricity,1,5,noise_imbalance,LinearSVM,0.2,0.0,0.8,mnar,0.0432,10235,3000,0.5864,0.5130150915106099,0.3934630094558765,0.44504970834604285,0.12119631540244868,0.0263777673104098
electricity__seed1__setting5__KNN__mnar,electricity,1,5,noise_imbalance,KNN,0.2,0.0,0.8,mnar,0.2165,10235,3000,0.6714,0.6189113195088763,0.5918854203041152,0.619050800046162,0.34507760286816647,0.27084314649081487
electricity__seed1__setting5__DecisionTree__mnar,electricity,1,5,noise_imbalance,DecisionTree,0.2,0.0,0.8,mnar,0.1477,10235,3000,0.6784,0.6440666477730129,0.6404715296380246,0.6580811765917989,0.3286404317878025,0.41639189825718326
electricity__seed1__setting5__RandomForest__mnar,electricity,1,5,noise_imbalance,RandomForest,0.2,0.0,0.8,mnar,2.1176,10235,3000,0.6764,0.6212809668049637,0.5899309340288592,0.6183271342650265,0.3741256695205787,0.25577013659915215
electricity__seed1__setting5__ExtraTrees__mnar,electricity,1,5,noise_imbalance,ExtraTrees,0.2,0.0,0.8,mnar,1.2877,10235,3000,0.6698,0.6143730769690454,0.5810792768012462,0.610151604177109,0.35414403230674696,0.2468205369759774
electricity__seed1__setting5__HistGradientBoosting__mnar,electricity,1,5,noise_imbalance,HistGradientBoosting,0.2,0.0,0.8,mnar,0.1999,10235,3000,0.623,0.5569786100590534,0.48194699325607665,0.5227112581410587,0.25009039328914584,0.11917098445595854
electricity__seed1__setting5__XGBoost__mnar,electricity,1,5,noise_imbalance,XGBoost,0.2,0.0,0.8,mnar,0.3468,10235,3000,0.6662,0.6084055311580746,0.5689426957223567,0.5998193304277643,0.3565864048128757,0.2251530852567122
electricity__seed1__setting5__LightGBM__mnar,electricity,1,5,noise_imbalance,LightGBM,0.2,0.0,0.8,mnar,0.3143,10235,3000,0.6644,0.606841401856719,0.5675713342367433,0.5984288211283306,0.3486817754104885,0.2251530852567122
electricity__seed1__setting6__LogisticRegression__mnar,electricity,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,mnar,0.056,10790,0,0.6802,0.6282864356499999,0.6038544295095004,0.6300797416506561,0.3695065626287855,0.2840320301460198
electricity__seed1__setting6__LinearSVM__mnar,electricity,1,6,missing_imbalance,LinearSVM,0.0,0.2,0.8,mnar,0.0441,10790,0,0.6754,0.6213378606064208,0.5919625214936193,0.6197873152989316,0.3649603027466334,0.2628356099858691
electricity__seed1__setting6__KNN__mnar,electricity,1,6,missing_imbalance,KNN,0.0,0.2,0.8,mnar,0.3229,10790,0,0.697,0.6535014410094777,0.6436262615689148,0.6644240903942575,0.38806628023156353,0.365049458313707
electricity__seed1__setting6__DecisionTree__mnar,electricity,1,6,missing_imbalance,DecisionTree,0.0,0.2,0.8,mnar,0.1373,10790,0,0.7282,0.7016607750884065,0.7047541618909186,0.7173007636895327,0.43774680052782916,0.5256712199717382
electricity__seed1__setting6__RandomForest__mnar,electricity,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,mnar,1.9622,10790,0,0.746,0.7076845598081558,0.7079866882397824,0.7238747353945518,0.5000907509189589,0.4536033914272256
electricity__seed1__setting6__ExtraTrees__mnar,electricity,1,6,missing_imbalance,ExtraTrees,0.0,0.2,0.8,mnar,1.2665,10790,0,0.7334,0.6919829348065799,0.6886819663248708,0.7064747881671122,0.47772375794390326,0.4173339613754122
electricity__seed1__setting6__HistGradientBoosting__mnar,electricity,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,mnar,0.4729,10790,0,0.7606,0.7251858298906444,0.7284255912664936,0.7425217587185935,0.5280139244796627,0.49034385303815353
electricity__seed1__setting6__XGBoost__mnar,electricity,1,6,missing_imbalance,XGBoost,0.0,0.2,0.8,mnar,0.3342,10790,0,0.7526,0.7144690023741497,0.7156216063392886,0.7310856711313998,0.5162524990734945,0.46161092793217146
electricity__seed1__setting6__LightGBM__mnar,electricity,1,6,missing_imbalance,LightGBM,0.0,0.2,0.8,mnar,0.3356,10790,0,0.7626,0.7271089222414815,0.7305258378501093,0.7445455006101195,0.5331695628391315,0.49175694771549694
electricity__seed1__setting7__LogisticRegression__mnar,electricity,1,7,all_three,LogisticRegression,0.2,0.2,0.8,mnar,0.0552,10195,3000,0.5956,0.5238488173702425,0.41577322154087476,0.46465187725759444,0.16598089695877977,0.048045219029674985
electricity__seed1__setting7__LinearSVM__mnar,electricity,1,7,all_three,LinearSVM,0.2,0.2,0.8,mnar,0.0423,10195,3000,0.5824,0.5082430522845031,0.3830894172889545,0.4359677351510686,0.09773932369718756,0.016486104569006125
electricity__seed1__setting7__KNN__mnar,electricity,1,7,all_three,KNN,0.2,0.2,0.8,mnar,0.3188,10195,3000,0.633,0.5750502098030558,0.5283740212475856,0.5618721053152376,0.24263281574761972,0.19076778144135656
electricity__seed1__setting7__DecisionTree__mnar,electricity,1,7,all_three,DecisionTree,0.2,0.2,0.8,mnar,0.151,10195,3000,0.6328,0.5969734789749161,0.5886535780238129,0.6089749468699942,0.22204478630258434,0.3593970796043335
electricity__seed1__setting7__RandomForest__mnar,electricity,1,7,all_three,RandomForest,0.2,0.2,0.8,mnar,2.0674,10195,3000,0.646,0.5853591210423403,0.5339086953993787,0.5683772287064213,0.30257625542225625,0.1832312764955252
electricity__seed1__setting7__ExtraTrees__mnar,electricity,1,7,all_three,ExtraTrees,0.2,0.2,0.8,mnar,1.2994,10195,3000,0.6262,0.5624751243109096,0.49659632859541325,0.5351147236443128,0.24532942207678884,0.13989637305699482
electricity__seed1__setting7__HistGradientBoosting__mnar,electricity,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,mnar,0.1871,10195,3000,0.627,0.5618740965550844,0.49121870769988246,0.5308544391727004,0.26000647759358403,0.13000471031559113
electricity__seed1__setting7__XGBoost__mnar,electricity,1,7,all_three,XGBoost,0.2,0.2,0.8,mnar,0.3255,10195,3000,0.647,0.5861046344953913,0.5341404817985123,0.5687183268712152,0.30819989146750226,0.18228921337729628
electricity__seed1__setting7__LightGBM__mnar,electricity,1,7,all_three,LightGBM,0.2,0.2,0.8,mnar,0.3257,10195,3000,0.6498,0.5894018554091925,0.5395059938120756,0.5734911514196338,0.31523115114695704,0.18888365520489872
electricity__seed2__setting0__LogisticRegression__mnar,electricity,2,0,clean,LogisticRegression,0.0,0.0,natural,mnar,0.0652,15000,0,0.7514,0.7320050636301912,0.7363394454643702,0.7458420882424999,0.48542395103922115,0.6033914272256241
electricity__seed2__setting0__LinearSVM__mnar,electricity,2,0,clean,LinearSVM,0.0,0.0,natural,mnar,0.0559,15000,0,0.7488,0.7275854385267797,0.7319961134315354,0.7421160259496045,0.4803478197676292,0.586905322656618
electricity__seed2__setting0__KNN__mnar,electricity,2,0,clean,KNN,0.0,0.0,natural,mnar,0.2447,15000,0,0.8092,0.8013035966214741,0.8032993259723571,0.8084368643289885,0.6074495947912032,0.7489401789919925
electricity__seed2__setting0__DecisionTree__mnar,electricity,2,0,clean,DecisionTree,0.0,0.0,natural,mnar,0.1791,15000,0,0.8448,0.8417440381435691,0.841362671753528,0.8448840650929844,0.6827480355593167,0.8214790390956194
electricity__seed2__setting0__RandomForest__mnar,electricity,2,0,clean,RandomForest,0.0,0.0,natural,mnar,2.5485,15000,0,0.8778,0.8730738583051278,0.8744646513209462,0.8775503604056168,0.7492030144467767,0.8417333961375412
electricity__seed2__setting0__ExtraTrees__mnar,electricity,2,0,clean,ExtraTrees,0.0,0.0,natural,mnar,1.5418,15000,0,0.8682,0.8623246136010403,0.8643249859229453,0.8677826907917019,0.7292542374008983,0.8233631653320772
electricity__seed2__setting0__HistGradientBoosting__mnar,electricity,2,0,clean,HistGradientBoosting,0.0,0.0,natural,mnar,0.7142,15000,0,0.8778,0.8752341855288037,0.87502543978875,0.8778335181770486,0.7500567913644829,0.8582195007065473
electricity__seed2__setting0__XGBoost__mnar,electricity,2,0,clean,XGBoost,0.0,0.0,natural,mnar,0.4034,15000,0,0.8618,0.8568867122439227,0.8580847670571328,0.8615474192684084,0.7163875866523475,0.8243052284503062
electricity__seed2__setting0__LightGBM__mnar,electricity,2,0,clean,LightGBM,0.0,0.0,natural,mnar,0.4048,15000,0,0.8742,0.870377665147152,0.8710373773865825,0.8740828658291327,0.7421361204489636,0.8450306170513424
electricity__seed2__setting1__LogisticRegression__mnar,electricity,2,1,noise_only,LogisticRegression,0.2,0.0,natural,mnar,0.0652,15000,3000,0.749,0.7247964961931908,0.7292948175293923,0.740308685270562,0.48240625029944134,0.5642958078191239
electricity__seed2__setting1__LinearSVM__mnar,electricity,2,1,noise_only,LinearSVM,0.2,0.0,natural,mnar,0.0591,15000,3000,0.744,0.717427234465168,0.7214716948221065,0.7334170830809896,0.47320491759901095,0.5412152614225153
electricity__seed2__setting1__KNN__mnar,electricity,2,1,noise_only,KNN,0.2,0.0,natural,mnar,0.2389,15000,3000,0.7418,0.735822596777175,0.7358080310347594,0.7418079574621053,0.47161612319610924,0.6961846443711729
electricity__seed2__setting1__DecisionTree__mnar,electricity,2,1,noise_only,DecisionTree,0.2,0.0,natural,mnar,0.2158,15000,3000,0.697,0.6965228145781075,0.6934106853115063,0.69841316825998,0.38938961941111355,0.6933584550164861
electricity__seed2__setting1__RandomForest__mnar,electricity,2,1,noise_only,RandomForest,0.2,0.0,natural,mnar,2.9465,15000,3000,0.8226,0.8168979829469221,0.8178792479870729,0.8223009213010444,0.6359368434656685,0.7790861987753179
electricity__seed2__setting1__ExtraTrees__mnar,electricity,2,1,noise_only,ExtraTrees,0.2,0.0,natural,mnar,1.7987,15000,3000,0.7972,0.790382278866073,0.7915665953361237,0.7967339762565163,0.5834403622600828,0.7451719265190768
electricity__seed2__setting1__HistGradientBoosting__mnar,electricity,2,1,noise_only,HistGradientBoosting,0.2,0.0,natural,mnar,0.2796,15000,3000,0.8294,0.8216958904338354,0.8240103159252096,0.8286546836879431,0.6490416780726926,0.7706076307112577
electricity__seed2__setting1__XGBoost__mnar,electricity,2,1,noise_only,XGBoost,0.2,0.0,natural,mnar,0.4257,15000,3000,0.8326,0.8250938010969779,0.827361164033749,0.8318962757657274,0.6556804726361963,0.7753179463024022
electricity__seed2__setting1__LightGBM__mnar,electricity,2,1,noise_only,LightGBM,0.2,0.0,natural,mnar,0.3572,15000,3000,0.8356,0.8282561959805634,0.8304915300205686,0.8349290719151437,0.6618958850747406,0.7795572303344324
electricity__seed2__setting2__LogisticRegression__mnar,electricity,2,2,missing_only,LogisticRegression,0.0,0.2,natural,mnar,0.0605,15000,0,0.7136,0.6912577230265669,0.6941132522613831,0.7057558891828706,0.4043228677611506,0.5430993876589731
electricity__seed2__setting2__LinearSVM__mnar,electricity,2,2,missing_only,LinearSVM,0.0,0.2,natural,mnar,0.0536,15000,0,0.713,0.6886994666390303,0.6913231695840392,0.7036585130811218,0.4031959019101787,0.527555346208196
electricity__seed2__setting2__KNN__mnar,electricity,2,2,missing_only,KNN,0.0,0.2,natural,mnar,0.4044,15000,0,0.7212,0.7073055406703908,0.70972803390843,0.7184301087907677,0.42295315822060897,0.6151672162034856
electricity__seed2__setting2__DecisionTree__mnar,electricity,2,2,missing_only,DecisionTree,0.0,0.2,natural,mnar,0.1715,15000,0,0.758,0.7526156004277105,0.7524902751179006,0.758059085521524,0.5049845509199374,0.7169100329722091
electricity__seed2__setting2__RandomForest__mnar,electricity,2,2,missing_only,RandomForest,0.0,0.2,natural,mnar,2.6076,15000,0,0.7986,0.7881423003203571,0.7912046265571376,0.7971303561808553,0.5847697326156626,0.718794159208667
electricity__seed2__setting2__ExtraTrees__mnar,electricity,2,2,missing_only,ExtraTrees,0.0,0.2,natural,mnar,1.6654,15000,0,0.7816,0.7693579317572359,0.7727632537705069,0.7795207655930604,0.5490963627782122,0.688177107866227
electricity__seed2__setting2__HistGradientBoosting__mnar,electricity,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,mnar,0.6848,15000,0,0.8162,0.8085590707465826,0.8105563290656765,0.8154871840882488,0.6219258477603369,0.7578897786151673
electricity__seed2__setting2__XGBoost__mnar,electricity,2,2,missing_only,XGBoost,0.0,0.2,natural,mnar,0.3724,15000,0,0.8034,0.7941032972045414,0.7967105660169305,0.8022715728782694,0.5950046911110721,0.7324540744229864
electricity__seed2__setting2__LightGBM__mnar,electricity,2,2,missing_only,LightGBM,0.0,0.2,natural,mnar,0.4037,15000,0,0.807,0.7994536066658906,0.8012144745031504,0.8063285263491347,0.603090870636232,0.7494112105511069
electricity__seed2__setting3__LogisticRegression__mnar,electricity,2,3,imbalance_only,LogisticRegression,0.0,0.0,0.8,mnar,0.0552,10790,0,0.706,0.661815876595953,0.6523623468407825,0.6729543990210524,0.41405529832492055,0.3688177107866227
electricity__seed2__setting3__LinearSVM__mnar,electricity,2,3,imbalance_only,LinearSVM,0.0,0.0,0.8,mnar,0.0503,10790,0,0.7026,0.6565159120092746,0.64438549263084,0.6660828423868196,0.4111400985461913,0.3509185115402732
electricity__seed2__setting3__KNN__mnar,electricity,2,3,imbalance_only,KNN,0.0,0.0,0.8,mnar,0.2286,10790,0,0.7622,0.7286747706361185,0.7327018172094978,0.7460923228230069,0.5269274512316782,0.5063589260480452
electricity__seed2__setting3__DecisionTree__mnar,electricity,2,3,imbalance_only,DecisionTree,0.0,0.0,0.8,mnar,0.1331,10790,0,0.811,0.7931771152337697,0.7996716650388135,0.806855487209322,0.6128773982612721,0.6749882242110221
electricity__seed2__setting3__RandomForest__mnar,electricity,2,3,imbalance_only,RandomForest,0.0,0.0,0.8,mnar,1.8563,10790,0,0.812,0.7856516616018905,0.7943183192708331,0.8034124442843337,0.6274244552735138,0.6109279321714555
electricity__seed2__setting3__ExtraTrees__mnar,electricity,2,3,imbalance_only,ExtraTrees,0.0,0.0,0.8,mnar,1.0875,10790,0,0.8028,0.7740772521227118,0.7822505872608909,0.7923379942955838,0.6115786577864782,0.5836081017428167
electricity__seed2__setting3__HistGradientBoosting__mnar,electricity,2,3,imbalance_only,HistGradientBoosting,0.0,0.0,0.8,mnar,0.6959,10790,0,0.8314,0.808928757663677,0.8180364121442887,0.8254726816964704,0.6636836924011251,0.6599152143193594
electricity__seed2__setting3__XGBoost__mnar,electricity,2,3,imbalance_only,XGBoost,0.0,0.0,0.8,mnar,0.3557,10790,0,0.8164,0.7904009433074144,0.7993375603889021,0.8081613460314041,0.6367655922866741,0.6179934055581724
electricity__seed2__setting3__LightGBM__mnar,electricity,2,3,imbalance_only,LightGBM,0.0,0.0,0.8,mnar,0.3393,10790,0,0.8294,0.80558602170871,0.8149545449832052,0.8227511613630643,0.6617686948135675,0.6476683937823834
electricity__seed2__setting4__LogisticRegression__mnar,electricity,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,mnar,0.0582,15000,3000,0.7158,0.6898363603291555,0.6923288643721979,0.705143662535386,0.409832577003063,0.5176636834667923
electricity__seed2__setting4__LinearSVM__mnar,electricity,2,4,noise_missing,LinearSVM,0.2,0.2,natural,mnar,0.0504,15000,3000,0.7162,0.6886408537442916,0.690802667124427,0.7041659532292295,0.41147760578843257,0.5058878944889308
electricity__seed2__setting4__KNN__mnar,electricity,2,4,noise_missing,KNN,0.2,0.2,natural,mnar,0.377,15000,3000,0.6724,0.6635423374200273,0.663925050115792,0.6719730503836671,0.3279384009957606,0.6048045219029675
electricity__seed2__setting4__DecisionTree__mnar,electricity,2,4,noise_missing,DecisionTree,0.2,0.2,natural,mnar,0.2001,15000,3000,0.6572,0.6537906579886837,0.6520893879387631,0.6584481362789818,0.3053476231776836,0.6311822892133773
electricity__seed2__setting4__RandomForest__mnar,electricity,2,4,noise_missing,RandomForest,0.2,0.2,natural,mnar,2.9089,15000,3000,0.7764,0.7661355323319696,0.7685997378181215,0.7750064891091197,0.5389548167331131,0.6980687706076307
electricity__seed2__setting4__ExtraTrees__mnar,electricity,2,4,noise_missing,ExtraTrees,0.2,0.2,natural,mnar,1.8309,15000,3000,0.7424,0.7311591878741381,0.7332916318510091,0.7407242179812463,0.4683804234967001,0.6566179934055582
